43.3328666687, 5.3931760787
43.3328666687, 5.3931741714
43.3328666687, 5.3931741714
43.3328628540, 5.3931751251
43.3328628540, 5.3931751251
43.3328628540, 5.3931751251
43.3328628540, 5.3931751251
43.3328628540, 5.3931708335
43.3328628540, 5.3931708335
43.3328666687, 5.3931708335
43.3328666687, 5.3931708335
43.3328704833, 5.3931689262
43.3328704833, 5.3931689262
43.3328666687, 5.3931689262
43.3328666687, 5.3931689262
43.3328666687, 5.3931670188
43.3328666687, 5.3931670188
43.3328628540, 5.3931651115
43.3328628540, 5.3931651115
43.3328628540, 5.3931670188
43.3328628540, 5.3931670188
43.3328628540, 5.3931670188
43.3328628540, 5.3931670188
43.3328590393, 5.3931651115
43.3328590393, 5.3931651115
43.3328552246, 5.3931660652
43.3328552246, 5.3931660652
43.3328552246, 5.3931632041
43.3328552246, 5.3931632041
43.3328590393, 5.3931589126
43.3328590393, 5.3931589126
43.3328552246, 5.3931608200
43.3328552246, 5.3931608200
43.3328514099, 5.3931641578
43.3328514099, 5.3931641578
43.3328552246, 5.3931617736
43.3328552246, 5.3931617736
43.3328590393, 5.3931579589
43.3328590393, 5.3931579589
43.3328590393, 5.3931560516
43.3328590393, 5.3931560516
43.3328628540, 5.3931522369
43.3328628540, 5.3931522369
43.3328628540, 5.3931498527
43.3328628540, 5.3931498527
43.3328628540, 5.3931498527
43.3328628540, 5.3931498527
43.3328628540, 5.3931508064
43.3328628540, 5.3931508064
43.3328742980, 5.3931441307
43.3328742980, 5.3931441307
43.3328781127, 5.3931431770
43.3328781127, 5.3931431770
43.3328781127, 5.3931450843
43.3328781127, 5.3931450843
43.3328704833, 5.3931479454
43.3328704833, 5.3931479454
43.3328742980, 5.3931469917
43.3328742980, 5.3931469917
43.3328742980, 5.3931460380
43.3328742980, 5.3931460380
43.3328704833, 5.3931498527
43.3328704833, 5.3931498527
43.3328704833, 5.3931522369
43.3328704833, 5.3931522369
43.3328704833, 5.3931522369
43.3328704833, 5.3931522369
43.3328628540, 5.3931570053
43.3328628540, 5.3931570053
43.3328628540, 5.3931579589
43.3328628540, 5.3931579589
43.3328552246, 5.3931660652
43.3328552246, 5.3931660652
43.3328552246, 5.3931670188
43.3328552246, 5.3931670188
43.3328552246, 5.3931717872
43.3328552246, 5.3931717872
43.3328552246, 5.3931717872
43.3328552246, 5.3931717872
43.3328514099, 5.3931698799
43.3328514099, 5.3931698799
43.3328475952, 5.3931717872
43.3328475952, 5.3931717872
43.3328475952, 5.3931717872
43.3328475952, 5.3931717872
43.3328475952, 5.3931698799
43.3328475952, 5.3931698799
43.3328475952, 5.3931689262
43.3328475952, 5.3931689262
43.3328437805, 5.3931741714
43.3328437805, 5.3931741714
43.3328475952, 5.3931717872
43.3328475952, 5.3931717872
43.3328437805, 5.3931770324
43.3328437805, 5.3931770324
43.3328475952, 5.3931760787
43.3328475952, 5.3931760787
43.3328514099, 5.3931741714
43.3328514099, 5.3931741714
43.3328552246, 5.3931698799
43.3328552246, 5.3931698799
43.3328552246, 5.3931732177
43.3328552246, 5.3931732177
43.3328514099, 5.3931741714
43.3328514099, 5.3931741714
43.3328475952, 5.3931789398
43.3328475952, 5.3931789398
43.3328475952, 5.3931789398
43.3328475952, 5.3931789398
43.3328437805, 5.3931789398
43.3328437805, 5.3931789398
43.3328475952, 5.3931741714
43.3328475952, 5.3931741714
43.3328475952, 5.3931732177
43.3328475952, 5.3931732177
43.3328514099, 5.3931698799
43.3328514099, 5.3931698799
43.3328475952, 5.3931732177
43.3328475952, 5.3931732177
43.3328514099, 5.3931741714
43.3328514099, 5.3931741714
43.3328514099, 5.3931732177
43.3328514099, 5.3931732177
43.3328475952, 5.3931741714
43.3328475952, 5.3931741714
43.3328514099, 5.3931732177
43.3328514099, 5.3931732177
43.3328514099, 5.3931732177
43.3328514099, 5.3931732177
43.3328514099, 5.3931689262
43.3328514099, 5.3931689262
43.3328552246, 5.3931689262
43.3328552246, 5.3931689262
43.3328552246, 5.3931689262
43.3328552246, 5.3931689262
43.3328552246, 5.3931679725
43.3328552246, 5.3931679725
43.3328590393, 5.3931651115
43.3328590393, 5.3931651115
43.3328628540, 5.3931617736
43.3328628540, 5.3931617736
43.3328666687, 5.3931589126
43.3328666687, 5.3931589126
43.3328704833, 5.3931570053
43.3328704833, 5.3931570053
43.3328704833, 5.3931560516
43.3328704833, 5.3931560516
43.3328781127, 5.3931550979
43.3328781127, 5.3931550979
43.3328781127, 5.3931550979
43.3328781127, 5.3931550979
43.3328857421, 5.3931522369
43.3328857421, 5.3931522369
43.3328895568, 5.3931508064
43.3328895568, 5.3931508064
43.3328857421, 5.3931508064
43.3328857421, 5.3931508064
43.3328857421, 5.3931498527
43.3328857421, 5.3931498527
43.3328857421, 5.3931498527
43.3328857421, 5.3931498527
43.3328781127, 5.3931498527
43.3328781127, 5.3931498527
43.3328781127, 5.3931522369
43.3328781127, 5.3931522369
43.3328742980, 5.3931508064
43.3328742980, 5.3931508064
43.3328742980, 5.3931541442
43.3328742980, 5.3931541442
43.3328704833, 5.3931570053
43.3328704833, 5.3931570053
43.3328742980, 5.3931579589
43.3328742980, 5.3931579589
43.3328704833, 5.3931598663
43.3328704833, 5.3931598663
43.3328704833, 5.3931608200
43.3328704833, 5.3931608200
43.3328742980, 5.3931617736
43.3328742980, 5.3931617736
43.3328742980, 5.3931617736
43.3328742980, 5.3931617736
43.3328781127, 5.3931641578
43.3328781127, 5.3931641578
43.3328857421, 5.3931608200
43.3328857421, 5.3931608200
43.3328895568, 5.3931589126
43.3328895568, 5.3931589126
43.3328895568, 5.3931598663
43.3328895568, 5.3931598663
43.3328895568, 5.3931589126
43.3328895568, 5.3931589126
43.3328933715, 5.3931579589
43.3328933715, 5.3931579589
43.3328933715, 5.3931570053
43.3328933715, 5.3931570053
43.3328933715, 5.3931560516
43.3328933715, 5.3931560516
43.3328895568, 5.3931598663
43.3328895568, 5.3931598663
43.3328895568, 5.3931608200
43.3328895568, 5.3931608200
43.3328895568, 5.3931608200
43.3328895568, 5.3931608200
43.3328895568, 5.3931598663
43.3328895568, 5.3931598663
43.3328895568, 5.3931598663
43.3328895568, 5.3931598663
43.3328933715, 5.3931550979
43.3328933715, 5.3931550979
43.3328933715, 5.3931570053
43.3328933715, 5.3931570053
43.3328933715, 5.3931560516
43.3328933715, 5.3931560516
43.3328895568, 5.3931579589
43.3328895568, 5.3931579589
43.3328895568, 5.3931598663
43.3328895568, 5.3931598663
43.3328857421, 5.3931651115
43.3328857421, 5.3931651115
43.3328781127, 5.3931698799
43.3328781127, 5.3931698799
43.3328781127, 5.3931689262
43.3328781127, 5.3931689262
43.3328666687, 5.3931779861
43.3328666687, 5.3931779861
43.3328666687, 5.3931789398
43.3328666687, 5.3931789398
43.3328628540, 5.3931798934
43.3328628540, 5.3931798934
43.3328590393, 5.3931870460
43.3328590393, 5.3931870460
43.3328552246, 5.3931941986
43.3328552246, 5.3931941986
43.3328552246, 5.3931941986
43.3328552246, 5.3931941986
43.3328552246, 5.3931927680
43.3328552246, 5.3931927680
43.3328590393, 5.3931908607
43.3328590393, 5.3931908607
43.3328552246, 5.3931999206
43.3328552246, 5.3931999206
43.3328590393, 5.3931980133
43.3328590393, 5.3931980133
43.3328628540, 5.3931989669
43.3328628540, 5.3931989669
43.3328704833, 5.3931980133
43.3328704833, 5.3931980133
43.3328704833, 5.3931980133
43.3328704833, 5.3931980133
43.3328704833, 5.3932018280
43.3328704833, 5.3932018280
43.3328704833, 5.3932027816
43.3328704833, 5.3932027816
43.3328742980, 5.3931999206
43.3328742980, 5.3931999206
43.3328781127, 5.3931961059
43.3328781127, 5.3931961059
43.3328781127, 5.3931961059
43.3328781127, 5.3931961059
43.3328781127, 5.3932018280
43.3328781127, 5.3932018280
43.3328781127, 5.3932051658
43.3328781127, 5.3932051658
43.3328781127, 5.3932042121
43.3328781127, 5.3932042121
43.3328857421, 5.3932027816
43.3328857421, 5.3932027816
43.3328781127, 5.3932027816
43.3328781127, 5.3932027816
43.3328781127, 5.3932051658
43.3328781127, 5.3932051658
43.3328781127, 5.3932070732
43.3328781127, 5.3932070732
43.3328781127, 5.3932089805
43.3328781127, 5.3932089805
43.3328742980, 5.3932108879
43.3328742980, 5.3932108879
43.3328742980, 5.3932127952
43.3328742980, 5.3932127952
43.3328704833, 5.3932142257
43.3328704833, 5.3932142257
43.3328704833, 5.3932127952
43.3328704833, 5.3932127952
43.3328704833, 5.3932118415
43.3328704833, 5.3932118415
43.3328704833, 5.3932080268
43.3328704833, 5.3932080268
43.3328704833, 5.3932061195
43.3328704833, 5.3932061195
43.3328704833, 5.3932080268
43.3328704833, 5.3932080268
43.3328666687, 5.3932089805
43.3328666687, 5.3932089805
43.3328628540, 5.3932051658
43.3328628540, 5.3932051658
43.3328628540, 5.3932051658
43.3328628540, 5.3932051658
43.3328628540, 5.3932051658
43.3328628540, 5.3932051658
43.3328628540, 5.3932051658
43.3328628540, 5.3932051658
43.3328590393, 5.3932027816
43.3328590393, 5.3932027816
43.3328590393, 5.3932018280
43.3328590393, 5.3932018280
43.3328590393, 5.3932018280
43.3328590393, 5.3932018280
43.3328590393, 5.3932027816
43.3328590393, 5.3932027816
43.3328590393, 5.3932027816
43.3328590393, 5.3932027816
43.3328590393, 5.3932042121
43.3328590393, 5.3932042121
43.3328590393, 5.3932018280
43.3328590393, 5.3932018280
43.3328590393, 5.3932027816
43.3328590393, 5.3932027816
43.3328590393, 5.3932027816
43.3328590393, 5.3932027816
43.3328590393, 5.3932042121
43.3328590393, 5.3932042121
